hazard,path,rp,rcp,epoch,confidence,variable,unit,key
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2050s_rp0100.tif,100.0,2.6,2050.0,,depth,m,fluvial__rp_100__rcp_2x6__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2050s_rp0200.tif,200.0,2.6,2050.0,,depth,m,fluvial__rp_200__rcp_2x6__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2050s_rp0500.tif,500.0,2.6,2050.0,,depth,m,fluvial__rp_500__rcp_2x6__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2050s_rp1500.tif,1500.0,2.6,2050.0,,depth,m,fluvial__rp_1500__rcp_2x6__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2080s_rp0020.tif,20.0,2.6,2080.0,,depth,m,fluvial__rp_20__rcp_2x6__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2080s_rp0050.tif,50.0,2.6,2080.0,,depth,m,fluvial__rp_50__rcp_2x6__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2080s_rp0100.tif,100.0,2.6,2080.0,,depth,m,fluvial__rp_100__rcp_2x6__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2080s_rp0200.tif,200.0,2.6,2080.0,,depth,m,fluvial__rp_200__rcp_2x6__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2080s_rp0500.tif,500.0,2.6,2080.0,,depth,m,fluvial__rp_500__rcp_2x6__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp26_2080s_rp1500.tif,1500.0,2.6,2080.0,,depth,m,fluvial__rp_1500__rcp_2x6__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2050s_rp0020.tif,20.0,4.5,2050.0,,depth,m,fluvial__rp_20__rcp_4x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2050s_rp0050.tif,50.0,4.5,2050.0,,depth,m,fluvial__rp_50__rcp_4x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2050s_rp0100.tif,100.0,4.5,2050.0,,depth,m,fluvial__rp_100__rcp_4x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2050s_rp0200.tif,200.0,4.5,2050.0,,depth,m,fluvial__rp_200__rcp_4x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2050s_rp0500.tif,500.0,4.5,2050.0,,depth,m,fluvial__rp_500__rcp_4x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2050s_rp1500.tif,1500.0,4.5,2050.0,,depth,m,fluvial__rp_1500__rcp_4x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2080s_rp0020.tif,20.0,4.5,2080.0,,depth,m,fluvial__rp_20__rcp_4x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2080s_rp0050.tif,50.0,4.5,2080.0,,depth,m,fluvial__rp_50__rcp_4x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2080s_rp0100.tif,100.0,4.5,2080.0,,depth,m,fluvial__rp_100__rcp_4x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2080s_rp0200.tif,200.0,4.5,2080.0,,depth,m,fluvial__rp_200__rcp_4x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2080s_rp0500.tif,500.0,4.5,2080.0,,depth,m,fluvial__rp_500__rcp_4x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp45_2080s_rp1500.tif,1500.0,4.5,2080.0,,depth,m,fluvial__rp_1500__rcp_4x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2050s_rp0020.tif,20.0,8.5,2050.0,,depth,m,fluvial__rp_20__rcp_8x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2050s_rp0050.tif,50.0,8.5,2050.0,,depth,m,fluvial__rp_50__rcp_8x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2050s_rp0100.tif,100.0,8.5,2050.0,,depth,m,fluvial__rp_100__rcp_8x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2050s_rp0200.tif,200.0,8.5,2050.0,,depth,m,fluvial__rp_200__rcp_8x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2050s_rp0500.tif,500.0,8.5,2050.0,,depth,m,fluvial__rp_500__rcp_8x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2050s_rp1500.tif,1500.0,8.5,2050.0,,depth,m,fluvial__rp_1500__rcp_8x5__epoch_2050__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2080s_rp0020.tif,20.0,8.5,2080.0,,depth,m,fluvial__rp_20__rcp_8x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2080s_rp0050.tif,50.0,8.5,2080.0,,depth,m,fluvial__rp_50__rcp_8x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2080s_rp0100.tif,100.0,8.5,2080.0,,depth,m,fluvial__rp_100__rcp_8x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2080s_rp0200.tif,200.0,8.5,2080.0,,depth,m,fluvial__rp_200__rcp_8x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2080s_rp0500.tif,500.0,8.5,2080.0,,depth,m,fluvial__rp_500__rcp_8x5__epoch_2080__conf_None
fluvial,hazards/jba-flood-events/FLRF_SimEventRP_rcp85_2080s_rp1500.tif,1500.0,8.5,2080.0,,depth,m,fluvial__rp_1500__rcp_8x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2050s_rp0020.tif,20.0,2.6,2050.0,,depth,m,surface__rp_20__rcp_2x6__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2050s_rp0050.tif,50.0,2.6,2050.0,,depth,m,surface__rp_50__rcp_2x6__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2050s_rp0100.tif,100.0,2.6,2050.0,,depth,m,surface__rp_100__rcp_2x6__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2050s_rp0200.tif,200.0,2.6,2050.0,,depth,m,surface__rp_200__rcp_2x6__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2050s_rp0500.tif,500.0,2.6,2050.0,,depth,m,surface__rp_500__rcp_2x6__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2050s_rp1500.tif,1500.0,2.6,2050.0,,depth,m,surface__rp_1500__rcp_2x6__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2080s_rp0020.tif,20.0,2.6,2080.0,,depth,m,surface__rp_20__rcp_2x6__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2080s_rp0050.tif,50.0,2.6,2080.0,,depth,m,surface__rp_50__rcp_2x6__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2080s_rp0100.tif,100.0,2.6,2080.0,,depth,m,surface__rp_100__rcp_2x6__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2080s_rp0200.tif,200.0,2.6,2080.0,,depth,m,surface__rp_200__rcp_2x6__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2080s_rp0500.tif,500.0,2.6,2080.0,,depth,m,surface__rp_500__rcp_2x6__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp26_2080s_rp1500.tif,1500.0,2.6,2080.0,,depth,m,surface__rp_1500__rcp_2x6__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2050s_rp0020.tif,20.0,4.5,2050.0,,depth,m,surface__rp_20__rcp_4x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2050s_rp0050.tif,50.0,4.5,2050.0,,depth,m,surface__rp_50__rcp_4x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2050s_rp0100.tif,100.0,4.5,2050.0,,depth,m,surface__rp_100__rcp_4x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2050s_rp0200.tif,200.0,4.5,2050.0,,depth,m,surface__rp_200__rcp_4x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2050s_rp0500.tif,500.0,4.5,2050.0,,depth,m,surface__rp_500__rcp_4x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2050s_rp1500.tif,1500.0,4.5,2050.0,,depth,m,surface__rp_1500__rcp_4x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2080s_rp0020.tif,20.0,4.5,2080.0,,depth,m,surface__rp_20__rcp_4x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2080s_rp0050.tif,50.0,4.5,2080.0,,depth,m,surface__rp_50__rcp_4x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2080s_rp0100.tif,100.0,4.5,2080.0,,depth,m,surface__rp_100__rcp_4x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2080s_rp0200.tif,200.0,4.5,2080.0,,depth,m,surface__rp_200__rcp_4x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2080s_rp0500.tif,500.0,4.5,2080.0,,depth,m,surface__rp_500__rcp_4x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp45_2080s_rp1500.tif,1500.0,4.5,2080.0,,depth,m,surface__rp_1500__rcp_4x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2050s_rp0020.tif,20.0,8.5,2050.0,,depth,m,surface__rp_20__rcp_8x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2050s_rp0050.tif,50.0,8.5,2050.0,,depth,m,surface__rp_50__rcp_8x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2050s_rp0100.tif,100.0,8.5,2050.0,,depth,m,surface__rp_100__rcp_8x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2050s_rp0200.tif,200.0,8.5,2050.0,,depth,m,surface__rp_200__rcp_8x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2050s_rp0500.tif,500.0,8.5,2050.0,,depth,m,surface__rp_500__rcp_8x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2050s_rp1500.tif,1500.0,8.5,2050.0,,depth,m,surface__rp_1500__rcp_8x5__epoch_2050__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2080s_rp0020.tif,20.0,8.5,2080.0,,depth,m,surface__rp_20__rcp_8x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2080s_rp0050.tif,50.0,8.5,2080.0,,depth,m,surface__rp_50__rcp_8x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2080s_rp0100.tif,100.0,8.5,2080.0,,depth,m,surface__rp_100__rcp_8x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2080s_rp0200.tif,200.0,8.5,2080.0,,depth,m,surface__rp_200__rcp_8x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2080s_rp0500.tif,500.0,8.5,2080.0,,depth,m,surface__rp_500__rcp_8x5__epoch_2080__conf_None
surface,hazards/jba-flood-events/FLSW_SimEventRP_rcp85_2080s_rp1500.tif,1500.0,8.5,2080.0,,depth,m,surface__rp_1500__rcp_8x5__epoch_2080__conf_None
elevation,nbs/land_use_slope/elevation_clipped.tif,,,,,height above mean sea level,m,elevation__rp_None__rcp__None__epoch_None__conf_None
slope,nbs/land_use_slope/slope_clipped.tif,,,,,angle,deg,slope__rp_None__rcp__None__epoch_None__conf_None
